,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
4,arXiv0_200,mpnet,mean,kmeans15,0.296,0.368,"{'Computer Science': 1.0, 'Machine Learning': 0.739, 'Artificial Intelligence': 0.567, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.857, 'Computation and Language': 0.767, 'Mathematics': 0.688, 'Statistics': 0.429, 'Computers and Society': 0.2, 'Electrical Engineering and Systems Science': 0.217, 'Information Retrieval': 0.75, 'Optimization and Control': 0.5, 'Human-Computer Interaction': 0.25, 'Quantum Physics': 0.4, 'Audio and Speech Processing': 0.188}","{'Computer Science': 0.043, 'Machine Learning': 0.024, 'Artificial Intelligence': 0.024, 'Physics': 0.014, 'Computer Vision and Pattern Recognition': 0.017, 'Computation and Language': 0.033, 'Mathematics': 0.01, 'Statistics': 0.009, 'Computers and Society': 0.009, 'Electrical Engineering and Systems Science': 0.007, 'Information Retrieval': 0.013, 'Optimization and Control': 0.01, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.004}"
5,arXiv0_200,mpnet,mean,kmeans50,0.435,0.388,"{'Computer Science': 1.0, 'Machine Learning': 0.962, 'Artificial Intelligence': 0.8, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.909, 'Computation and Language': 0.867, 'Mathematics': 0.5, 'Statistics': 0.5, 'Computers and Society': 0.786, 'Electrical Engineering and Systems Science': 1.0, 'Information Retrieval': 0.8, 'Optimization and Control': 0.417, 'Human-Computer Interaction': 0.571, 'Quantum Physics': 0.8, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.021, 'Machine Learning': 0.017, 'Artificial Intelligence': 0.017, 'Physics': 0.007, 'Computer Vision and Pattern Recognition': 0.014, 'Computation and Language': 0.019, 'Mathematics': 0.009, 'Statistics': 0.009, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.006, 'Optimization and Control': 0.007, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.006}"
6,arXiv0_200,mpnet,mean,kmeans70,0.464,0.386,"{'Computer Science': 1.0, 'Machine Learning': 0.917, 'Artificial Intelligence': 0.8, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.867, 'Mathematics': 0.5, 'Statistics': 0.5, 'Computers and Society': 0.8, 'Electrical Engineering and Systems Science': 0.688, 'Information Retrieval': 1.0, 'Optimization and Control': 0.417, 'Human-Computer Interaction': 0.714, 'Quantum Physics': 0.75, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.021, 'Machine Learning': 0.016, 'Artificial Intelligence': 0.017, 'Physics': 0.006, 'Computer Vision and Pattern Recognition': 0.01, 'Computation and Language': 0.019, 'Mathematics': 0.009, 'Statistics': 0.009, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.01, 'Optimization and Control': 0.007, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
7,arXiv0_200,mpnet,mean,kmeans100,0.503,0.379,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 0.8, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.857, 'Computation and Language': 0.9, 'Mathematics': 0.571, 'Statistics': 0.571, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.688, 'Information Retrieval': 1.0, 'Optimization and Control': 0.571, 'Human-Computer Interaction': 0.833, 'Quantum Physics': 0.75, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.014, 'Machine Learning': 0.011, 'Artificial Intelligence': 0.011, 'Physics': 0.006, 'Computer Vision and Pattern Recognition': 0.007, 'Computation and Language': 0.013, 'Mathematics': 0.006, 'Statistics': 0.006, 'Computers and Society': 0.004, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.009, 'Optimization and Control': 0.006, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
8,arXiv0_200,mpnet,mean,dbscan_eps0.1_min3,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
9,arXiv0_200,mpnet,mean,dbscan_eps0.1_min5,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
10,arXiv0_200,mpnet,mean,dbscan_eps0.1_min10,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
11,arXiv0_200,mpnet,mean,dbscan_eps0.1_min15,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
12,arXiv0_200,mpnet,mean,dbscan_eps0.3_min3,0.03,0.308,"{'Computer Science': 0.754, 'Machine Learning': 0.487, 'Artificial Intelligence': 0.305, 'Physics': 0.193, 'Computer Vision and Pattern Recognition': 0.166, 'Computation and Language': 0.15, 'Mathematics': 0.16, 'Statistics': 0.118, 'Computers and Society': 0.091, 'Electrical Engineering and Systems Science': 0.075, 'Information Retrieval': 0.075, 'Optimization and Control': 0.064, 'Human-Computer Interaction': 0.511, 'Quantum Physics': 0.037, 'Audio and Speech Processing': 0.037}","{'Computer Science': 0.202, 'Machine Learning': 0.13, 'Artificial Intelligence': 0.082, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.044, 'Computation and Language': 0.04, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.02, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
13,arXiv0_200,mpnet,mean,dbscan_eps0.3_min5,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
14,arXiv0_200,mpnet,mean,dbscan_eps0.3_min10,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
15,arXiv0_200,mpnet,mean,dbscan_eps0.3_min15,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
16,arXiv0_200,mpnet,mean,dbscan_eps0.5_min3,0.096,0.369,"{'Computer Science': 1.0, 'Machine Learning': 0.755, 'Artificial Intelligence': 0.425, 'Physics': 0.364, 'Computer Vision and Pattern Recognition': 0.264, 'Computation and Language': 0.198, 'Mathematics': 0.261, 'Statistics': 0.142, 'Computers and Society': 0.148, 'Electrical Engineering and Systems Science': 0.085, 'Information Retrieval': 0.073, 'Optimization and Control': 0.062, 'Human-Computer Interaction': 0.057, 'Quantum Physics': 0.057, 'Audio and Speech Processing': 0.047}","{'Computer Science': 0.152, 'Machine Learning': 0.114, 'Artificial Intelligence': 0.064, 'Physics': 0.046, 'Computer Vision and Pattern Recognition': 0.04, 'Computation and Language': 0.03, 'Mathematics': 0.033, 'Statistics': 0.021, 'Computers and Society': 0.019, 'Electrical Engineering and Systems Science': 0.013, 'Information Retrieval': 0.01, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.009, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.007}"
17,arXiv0_200,mpnet,mean,dbscan_eps0.5_min5,0.078,0.313,"{'Computer Science': 1.0, 'Machine Learning': 0.735, 'Artificial Intelligence': 0.408, 'Physics': 0.361, 'Computer Vision and Pattern Recognition': 0.286, 'Computation and Language': 0.194, 'Mathematics': 0.237, 'Statistics': 0.153, 'Computers and Society': 0.165, 'Electrical Engineering and Systems Science': 0.093, 'Information Retrieval': 0.072, 'Optimization and Control': 0.062, 'Human-Computer Interaction': 0.061, 'Quantum Physics': 0.072, 'Audio and Speech Processing': 0.041}","{'Computer Science': 0.14, 'Machine Learning': 0.103, 'Artificial Intelligence': 0.057, 'Physics': 0.05, 'Computer Vision and Pattern Recognition': 0.04, 'Computation and Language': 0.027, 'Mathematics': 0.033, 'Statistics': 0.021, 'Computers and Society': 0.023, 'Electrical Engineering and Systems Science': 0.013, 'Information Retrieval': 0.01, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.009, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.006}"
18,arXiv0_200,mpnet,mean,dbscan_eps0.5_min10,0.051,0.247,"{'Computer Science': 0.635, 'Machine Learning': 0.689, 'Artificial Intelligence': 0.322, 'Physics': 0.278, 'Computer Vision and Pattern Recognition': 0.351, 'Computation and Language': 0.216, 'Mathematics': 0.19, 'Statistics': 0.176, 'Computers and Society': 0.127, 'Electrical Engineering and Systems Science': 0.095, 'Information Retrieval': 0.103, 'Optimization and Control': 0.056, 'Human-Computer Interaction': 0.056, 'Quantum Physics': 0.056, 'Audio and Speech Processing': 0.048}","{'Computer Science': 0.114, 'Machine Learning': 0.073, 'Artificial Intelligence': 0.043, 'Physics': 0.05, 'Computer Vision and Pattern Recognition': 0.037, 'Computation and Language': 0.023, 'Mathematics': 0.034, 'Statistics': 0.019, 'Computers and Society': 0.023, 'Electrical Engineering and Systems Science': 0.017, 'Information Retrieval': 0.019, 'Optimization and Control': 0.01, 'Human-Computer Interaction': 0.01, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.009}"
19,arXiv0_200,mpnet,mean,dbscan_eps0.5_min15,0.027,0.214,"{'Computer Science': 0.729, 'Machine Learning': 0.418, 'Artificial Intelligence': 0.312, 'Physics': 0.212, 'Computer Vision and Pattern Recognition': 0.141, 'Computation and Language': 0.176, 'Mathematics': 0.171, 'Statistics': 0.094, 'Computers and Society': 0.1, 'Electrical Engineering and Systems Science': 0.088, 'Information Retrieval': 0.082, 'Optimization and Control': 0.071, 'Human-Computer Interaction': 0.047, 'Quantum Physics': 0.041, 'Audio and Speech Processing': 0.041}","{'Computer Science': 0.177, 'Machine Learning': 0.102, 'Artificial Intelligence': 0.076, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.034, 'Computation and Language': 0.043, 'Mathematics': 0.041, 'Statistics': 0.023, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.021, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
20,arXiv0_200,mpnet,mean,dbscan_eps0.7_min3,0.029,0.475,"{'Computer Science': 0.813, 'Machine Learning': 0.524, 'Artificial Intelligence': 0.321, 'Physics': 0.166, 'Computer Vision and Pattern Recognition': 0.182, 'Computation and Language': 0.166, 'Mathematics': 0.128, 'Statistics': 0.118, 'Computers and Society': 0.091, 'Electrical Engineering and Systems Science': 0.07, 'Information Retrieval': 0.075, 'Optimization and Control': 0.053, 'Human-Computer Interaction': 0.043, 'Quantum Physics': 0.037, 'Audio and Speech Processing': 0.032}","{'Computer Science': 0.217, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.044, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.034, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.019, 'Information Retrieval': 0.02, 'Optimization and Control': 0.014, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.009}"
21,arXiv0_200,mpnet,mean,dbscan_eps0.7_min5,0.031,0.463,"{'Computer Science': 0.822, 'Machine Learning': 0.53, 'Artificial Intelligence': 0.324, 'Physics': 0.162, 'Computer Vision and Pattern Recognition': 0.184, 'Computation and Language': 0.168, 'Mathematics': 0.13, 'Statistics': 0.114, 'Computers and Society': 0.092, 'Electrical Engineering and Systems Science': 0.07, 'Information Retrieval': 0.076, 'Optimization and Control': 0.054, 'Human-Computer Interaction': 0.043, 'Quantum Physics': 0.038, 'Audio and Speech Processing': 0.032}","{'Computer Science': 0.217, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.043, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.034, 'Statistics': 0.03, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.019, 'Information Retrieval': 0.02, 'Optimization and Control': 0.014, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.009}"
